Token ID	Source Token	Source Lemma	Source POS	Translated Token	Translated Lemma	Synset ID	Link in Dictionary?	same_meaning	translation_equivalents
wf	23	23	 	 	 	 			
wf	May	may	 	 	 	 			
wf	)	)	 	 	 	 			
wf	declaring	declare	 	 	 	 			
wf	that	that	 	 	 	 			
d011.s002.t002	France	france	N	فرانس	فرانس	bn:00036202n	TRUE		
wf	``	``	 	 	 	 			
wf	does	do	 	 	 	 			
wf	not	not	 	 	 	 			
wf	need	need	 	 	 	 			
wf	foreign	foreign	 	 	 	 			
d011.s002.t003	talent	talent	N	صلاحیتوں	صلاحیت	bn:00075959n	TRUE		
wf	","	","	 	 	 	 			
d011.s002.t004	bricklayers	bricklayer	N	ویٹرز	ویٹرز	bn:00013057n	FALSE		
wf	and	and	 	 	 	 			
d011.s002.t005	waiters	waiter	N	ویٹرز	ویٹرز	bn:00070648n	FALSE		
wf	.	.	 	 	 	 			
wf	''	''	 	 	 	 			
wf	But	but	 	 	 	 			
wf	it	it	 	 	 	 			
wf	is	be	 	 	 	 			
wf	only	only	 	 	 	 			
wf	rarely	rarely	 	 	 	 			
wf	analyzed	analyze	 	 	 	 			
wf	from	from	 	 	 	 			
wf	the	the	 	 	 	 			
wf	economic	economic	 	 	 	 			
d011.s003.t000	viewpoint	viewpoint	N	نظر	نظر	bn:00063237n	TRUE		
wf	.	.	 	 	 	 			
wf	There	there	 	 	 	 			
wf	is	be	 	 	 	 			
wf	a	a	 	 	 	 			
wf	of	of	 	 	 	 			
d011.s004.t001	consensus	consensus	N	اتفاق	اتفاق	bn:00021958n	TRUE		
wf	between	between	 	 	 	 			
wf	the	the	 	 	 	 			
d011.s004.t002	Left	left	N	بائیں	بائیں	bn:00050522n	FALSE		
wf	and	and	 	 	 	 			
wf	the	the	 	 	 	 			
d011.s004.t003	Right	right	N	دائیں	دائیں	bn:00067810n	TRUE		
wf	on	on	 	 	 	 			
wf	this	this	 	 	 	 			
d011.s004.t004	subject	subject	N	موضوع	موضوع	bn:00074900n	TRUE		
wf	.	.	 	 	 	 			
wf	On	on	 	 	 	 			
wf	the	the	 	 	 	 			
d011.s005.t000	Right	right	N	دائیں	دائیں	bn:00067810n	TRUE		
wf	","	","	 	 	 	 			
wf	the	the	 	 	 	 			
d011.s005.t001	tone	tone	N	لہجہ	لہجہ	bn:00033960n	TRUE		
wf	was	be	 	 	 	 			
wf	set	set	 	 	 	 			
wf	by	by	 	 	 	 			
wf	Jacques	jacque	 	 	 	 			
wf	Chirac	chirac	 	 	 	 			
wf	","	","	 	 	 	 			
wf	who	who	 	 	 	 			
wf	declared	declare	 	 	 	 			
wf	in	in	 	 	 	 			
wf	1976	1976	 	 	 	 			
wf	that	that	 	 	 	 			
wf	``	``	 	 	 	 			
wf	"900,000"	"900,000"	 	 	 	 			
d011.s005.t002	unemployed	unemployed	N	بے	بے	bn:00079043n	TRUE		
wf	would	would	 	 	 	 			
wf	not	not	 	 	 	 			
wf	become	become	 	 	 	 			
wf	a	a	 	 	 	 			
d011.s005.t003	problem	problem	N	مسئلہ	مسئلہ	bn:00048242n	TRUE		
wf	in	in	 	 	 	 			
wf	a	a	 	 	 	 			
d011.s005.t004	country	country	N	ملک	ملک	bn:00023236n	TRUE		
wf	with	with	 	 	 	 			
wf	2	2	 	 	 	 			
wf	million	million	 	 	 	 			
wf	of	of	 	 	 	 			
wf	foreign	foreign	 	 	 	 			
d011.s005.t005	workers	worker	N	کارکنوں	کارکن	bn:00081593n	TRUE		
wf	","	","	 	 	 	 			
wf	''	''	 	 	 	 			
wf	and	and	 	 	 	 			
wf	on	on	 	 	 	 			
wf	the	the	 	 	 	 			
d011.s005.t006	Left	left	N	سے	سے	bn:00050522n	FALSE		
wf	by	by	 	 	 	 			
wf	Michel	michel	 	 	 	 			
wf	Rocard	rocard	 	 	 	 			
wf	explaining	explain	 	 	 	 			
wf	in	in	 	 	 	 			
wf	1990	1990	 	 	 	 			
wf	that	that	 	 	 	 			
d011.s005.t007	France	france	N	فرانس	فرانس	bn:00036202n	TRUE		
wf	``	``	 	 	 	 			
wf	can	can	 	 	 	 			
wf	not	not	 	 	 	 			
wf	accommodate	accommodate	 	 	 	 			
wf	all	all	 	 	 	 			
wf	the	the	 	 	 	 			
d011.s005.t008	world	world	N	دنیا	دنیا	bn:00029424n	TRUE		
wf	's	's	 	 	 	 			
d011.s005.t009	misery	misery	N	بدحالی	بدحالی	bn:00055292n	TRUE		
wf	.	.	 	 	 	 			
wf	''	''	 	 	 	 			
wf	The	the	 	 	 	 			
wf	only	only	 	 	 	 			
d011.s006.t000	difference	difference	N	فرق	فرق	bn:00027022n	TRUE		
wf	","	","	 	 	 	 			
wf	the	the	 	 	 	 			
d011.s006.t001	degree	degree	N	ڈگری	ڈگری	bn:00025965n	TRUE		
wf	of	of	 	 	 	 			
d011.s006.t002	generosity	generosity	N	سخاوت	سخاوت	bn:00037691n	TRUE		
wf	In	in	 	 	 	 			
wf	2005	2005	 	 	 	 			
wf	","	","	 	 	 	 			
wf	the	the	 	 	 	 			
d011.s007.t000	fear	fear	N	خوف	خوف	bn:00016013n	TRUE		
wf	of	of	 	 	 	 			
d011.s007.t001	invasion	invasion	N	حملہ	حملہ	bn:00030707n	TRUE		
wf	of	of	 	 	 	 			
wf	the	the	 	 	 	 			
wf	national	national	 	 	 	 			
d011.s007.t002	territory	territory	N	علاقے	علاقہ	bn:00072653n	TRUE		
wf	by	by	 	 	 	 			
wf	of	of	 	 	 	 			
wf	Polish	polish	 	 	 	 			
d011.s007.t004	plumbers	plumber	N	مینوں	مین	bn:00062576n	FALSE		
wf	was	be	 	 	 	 			
wf	felt	feel	 	 	 	 			
wf	both	both	 	 	 	 			
wf	on	on	 	 	 	 			
wf	the	the	 	 	 	 			
d011.s007.t005	Left	left	N	بائیں	بائیں	bn:00050522n	FALSE		
wf	and	and	 	 	 	 			
wf	on	on	 	 	 	 			
wf	the	the	 	 	 	 			
d011.s007.t006	Right	right	N	دائیں	دائیں	bn:00067810n	TRUE		
wf	.	.	 	 	 	 			
wf	Both	both	 	 	 	 			
d011.s008.t000	sides	side	N	طرف	طرف	bn:00071432n	TRUE		
wf	see	see	 	 	 	 			
d011.s008.t001	immigrants	immigrant	N	وطن	وطن	bn:00046019n	FALSE		
wf	as	as	 	 	 	 			
wf	a	a	 	 	 	 			
d011.s008.t002	burden	burden	N	بوجھ	بوجھ	bn:00013941n	TRUE		
wf	on	on	 	 	 	 			
wf	the	the	 	 	 	 			
wf	French	french	 	 	 	 			
d011.s008.t003	economy	economy	N	معیشت	معیشت	bn:00029678n	TRUE		
wf	and	and	 	 	 	 			
wf	on	on	 	 	 	 			
wf	French	french	 	 	 	 			
d011.s008.t004	society	society	N	معاشرے	معاشرہ	bn:00072566n	TRUE		
wf	.	.	 	 	 	 			
wf	The	the	 	 	 	 			
wf	only	only	 	 	 	 			
d011.s009.t000	difference	difference	N	فرق	فرق	bn:00027022n	TRUE		
wf	resides	reside	 	 	 	 			
wf	in	in	 	 	 	 			
wf	the	the	 	 	 	 			
d011.s009.t001	degree	degree	N	سطح	سطح	bn:00025965n	FALSE		
wf	of	of	 	 	 	 			
d011.s009.t002	generosity	generosity	N	سخاوت	سخاوت	bn:00037691n	TRUE		
wf	","	","	 	 	 	 			
wf	which	which	 	 	 	 			
wf	one	one	 	 	 	 			
wf	deigns	deign	 	 	 	 			
wf	to	to	 	 	 	 			
wf	grant	grant	 	 	 	 			
wf	to	to	 	 	 	 			
d011.s009.t003	immigrants	immigrant	N	وطن	وطن	bn:00046019n	FALSE		
wf	.	.	 	 	 	 			
wf	In	in	 	 	 	 			
wf	his	he	 	 	 	 			
d011.s010.t000	program	program	N	پروگرام	پروگرام	bn:00062759n	FALSE		
wf	","	","	 	 	 	 			
wf	François	françois	 	 	 	 			
wf	Hollande	hollande	 	 	 	 			
wf	confines	confines	 	 	 	 			
wf	himself	himself	 	 	 	 			
wf	to	to	 	 	 	 			
d011.s010.t001	banalities	banality	N	چیزوں	چیز	bn:00008267n	FALSE		
wf	","	","	 	 	 	 			
wf	saying	say	 	 	 	 			
wf	that	that	 	 	 	 			
wf	co-development	co-development	 	 	 	 			
wf	would	would	 	 	 	 			
wf	allow	allow	 	 	 	 			
wf	our	we	 	 	 	 			
d011.s010.t002	immigration	immigration	N	امیگریشن	امیگریشن	bn:00046021n	FALSE		
d011.s010.t003	problem	problem	N	مسئلے	مسئلہ	bn:00048242n	TRUE		
wf	to	to	 	 	 	 			
wf	be	be	 	 	 	 			
wf	solved	solve	 	 	 	 			
wf	.	.	 	 	 	 			
wf	''	''	 	 	 	 			
wf	This	this	 	 	 	 			
d011.s011.t000	notion	notion	N	تصور	تصور	bn:00009717n	TRUE		
wf	of	of	 	 	 	 			
d011.s011.t001	immigration	immigration	N	امیگریشن	امیگریشن	bn:00046021n	FALSE		
wf	being	be	 	 	 	 			
wf	a	a	 	 	 	 			
d011.s011.t002	burden	burden	N	بوجھ	بوجھ	bn:00013941n	TRUE		
wf	and	and	 	 	 	 			
wf	a	a	 	 	 	 			
d011.s011.t003	problem	problem	N	مسئلہ	مسئلہ	bn:00048242n	TRUE		
wf	","	","	 	 	 	 			
wf	may	may	 	 	 	 			
wf	be	be	 	 	 	 			
wf	an	a	 	 	 	 			
wf	electoral	electoral	 	 	 	 			
d011.s011.t004	asset	asset	N	اثاثہ	اثاثہ	bn:00006504n	FALSE		
wf	","	","	 	 	 	 			
wf	but	but	 	 	 	 			
wf	it	it	 	 	 	 			
wf	is	be	 	 	 	 			
wf	economically	economically	 	 	 	 			
wf	very	very	 	 	 	 			
wf	costly	costly	 	 	 	 			
wf	.	.	 	 	 	 			
wf	As	as	 	 	 	 			
wf	the	the	 	 	 	 			
d011.s012.t000	economists	economist	N	ماہرین	ماہر	bn:00029667n	TRUE		
wf	Ian	ian	 	 	 	 			
wf	Goldin	goldin	 	 	 	 			
wf	and	and	 	 	 	 			
wf	Geoffrey	geoffrey	 	 	 	 			
wf	Cameron	cameron	 	 	 	 			
wf	","	","	 	 	 	 			
wf	remind	remind	 	 	 	 			
wf	us	we	 	 	 	 			
wf	in	in	 	 	 	 			
wf	a	a	 	 	 	 			
wf	recent	recent	 	 	 	 			
d011.s012.t001	book	book	N	کتاب	کتاب	bn:00012059n	TRUE		
wf	summarising	summarise	 	 	 	 			
wf	the	the	 	 	 	 			
wf	most	most	 	 	 	 			
wf	recent	recent	 	 	 	 			
d011.s012.t002	knowledge	knowledge	N	معلومات	معلومات	bn:00020452n	TRUE		
wf	of	of	 	 	 	 			
d011.s012.t003	immigration	immigration	N	مکانی	مکانی	bn:00046021n	TRUE		
wf	(	(	 	 	 	 			
wf	Exceptional	exceptional	 	 	 	 			
d011.s012.t004	People	people	N	People	People	bn:00061450n	FALSE		
wf	:	:	 	 	 	 			
wf	How	how	 	 	 	 			
d011.s012.t005	Migration	migration	N	نقل	نقل	bn:00054907n	TRUE		
wf	Shaped	shaped	 	 	 	 			
wf	Our	our	 	 	 	 			
d011.s012.t006	World	world	N	World	World	bn:00028141n	FALSE		
wf	and	and	 	 	 	 			
wf	Will	will	 	 	 	 			
wf	Define	define	 	 	 	 			
wf	Our	our	 	 	 	 			
d011.s012.t007	Future	future	N	Future	Future	bn:00036941n	FALSE		
wf	","	","	 	 	 	 			
wf	mai	mai	 	 	 	 			
wf	2011	2011	 	 	 	 			
wf	","	","	 	 	 	 			
wf	Princeton	princeton	 	 	 	 			
wf	University	university	 	 	 	 			
wf	Press	press	 	 	 	 			
wf	","	","	 	 	 	 			
wf	352	352	 	 	 	 			
wf	pp	pp	 	 	 	 			
wf	.	.	 	 	 	 			
wf	)	)	 	 	 	 			
wf	","	","	 	 	 	 			
wf	there	there	 	 	 	 			
wf	is	be	 	 	 	 			
wf	wide	wide	 	 	 	 			
d011.s012.t008	consensus	consensus	N	اتفاق	اتفاق	bn:00021958n	TRUE		
wf	among	among	 	 	 	 			
d011.s012.t009	specialists	specialist	N	ماہرین	ماہر	bn:00073206n	FALSE		
wf	on	on	 	 	 	 			
wf	the	the	 	 	 	 			
wf	positive	positive	 	 	 	 			
d011.s012.t010	impact	impact	N	اثرات	اثر	bn:00046065n	TRUE		
wf	of	of	 	 	 	 			
d011.s012.t011	migration	migration	N	نقل	نقل	bn:00054907n	TRUE		
d011.s012.t012	flows	flow	N	بہاؤ	بہاؤ	bn:00035374n	FALSE		
wf	on	on	 	 	 	 			
d011.s012.t013	economic growth	economic_growth	N	معاشی	معاشی	bn:00029670n	FALSE		
wf	","	","	 	 	 	 			
wf	and	and	 	 	 	 			
d011.s012.t015	employment	employment	N	اور	اور	bn:00030616n	FALSE		
wf	in	in	 	 	 	 			
d011.s012.t016	countries	country	N	میں	میں	bn:00023236n	FALSE		
wf	","	","	 	 	 	 			
wf	which	which	 	 	 	 			
wf	admit	admit	 	 	 	 			
wf	.	.	 	 	 	 			
wf	Restraining	restraining	 	 	 	 			
d011.s013.t000	immigration	immigration	N	امیگریشن	امیگریشن	bn:00046021n	FALSE		
wf	leads	lead	 	 	 	 			
wf	to	to	 	 	 	 			
wf	anaemic	anaemic	 	 	 	 			
d011.s013.t001	growth	growth	N	اضافہ	اضافہ	bn:00041979n	FALSE		
wf	and	and	 	 	 	 			
wf	harms	harm	 	 	 	 			
d011.s013.t002	employment	employment	N	روزگار	روزگار	bn:00030616n	TRUE		
wf	.	.	 	 	 	 			
d011.s014.t000	Fears	fear	N	خدشات	خدشہ	bn:00033854n	TRUE		
wf	about	about	 	 	 	 			
wf	the	the	 	 	 	 			
d011.s014.t001	impact	impact	N	اثرات	اثر	bn:00046065n	TRUE		
wf	of	of	 	 	 	 			
d011.s014.t002	immigrants	immigrant	N	وطن	وطن	bn:00046019n	FALSE		
wf	are	be	 	 	 	 			
wf	based	base	 	 	 	 			
wf	on	on	 	 	 	 			
wf	the	the	 	 	 	 			
d011.s014.t003	notion	notion	N	تصور	تصور	bn:00009717n	TRUE		
wf	that	that	 	 	 	 			
wf	they	they	 	 	 	 			
wf	are	be	 	 	 	 			
wf	liable	liable	 	 	 	 			
wf	to	to	 	 	 	 			
wf	replace	replace	 	 	 	 			
wf	native	native	 	 	 	 			
d011.s014.t004	workers	worker	N	کارکنوں	کارکن	bn:00081593n	TRUE		
wf	","	","	 	 	 	 			
wf	in	in	 	 	 	 			
wf	particular	particular	 	 	 	 			
wf	unskilled	unskilled	 	 	 	 			
wf	","	","	 	 	 	 			
wf	exerting	exert	 	 	 	 			
wf	downward	downward	 	 	 	 			
d011.s014.t006	pressure	pressure	N	دباؤ	دباؤ	bn:00064262n	TRUE		
wf	on	on	 	 	 	 			
d011.s014.t007	wages	wage	N	تنخواہوں	تنخواہ	bn:00029416n	TRUE		
wf	.	.	 	 	 	 			
wf	But	but	 	 	 	 			
d011.s015.t000	experience	experience	N	تجربے	تجربہ	bn:00032306n	TRUE		
wf	shows	show	 	 	 	 			
wf	that	that	 	 	 	 			
wf	in	in	 	 	 	 			
d011.s015.t001	reality	reality	N	حقیقت	حقیقت	bn:00066419n	TRUE		
d011.s015.t002	immigrants	immigrant	N	مزدوروں	مزدور	bn:00046019n	FALSE		
wf	are	be	 	 	 	 			
wf	much	much	 	 	 	 			
wf	more	more	 	 	 	 			
wf	complementary	complementary	 	 	 	 			
wf	to	to	 	 	 	 			
wf	","	","	 	 	 	 			
wf	rather	rather	 	 	 	 			
wf	than	than	 	 	 	 			
d011.s015.t003	replacements	replacement	N	جگہ	جگہ	bn:00003129n	FALSE		
wf	of	of	 	 	 	 			
wf	","	","	 	 	 	 			
wf	local	local	 	 	 	 			
d011.s015.t004	labor	labor	N	مزدوروں	مزدور	bn:00049570n	FALSE		
wf	","	","	 	 	 	 			
wf	exercising	exercise	 	 	 	 			
wf	in	in	 	 	 	 			
wf	which	which	 	 	 	 			
wf	there	there	 	 	 	 			
wf	is	be	 	 	 	 			
wf	a	a	 	 	 	 			
d011.s015.t006	shortage	shortage	N	کمی	کمی	bn:00025916n	TRUE		
wf	of	of	 	 	 	 			
wf	local	local	 	 	 	 			
d011.s015.t007	labor	labor	N	مزدوروں	مزدور	bn:00049570n	FALSE		
wf	.	.	 	 	 	 			
wf	Unskilled	unskilled	 	 	 	 			
d011.s016.t000	immigrants	immigrant	N	تارکین	تارکین	bn:00046019n	FALSE		
wf	work	work	 	 	 	 			
wf	in	in	 	 	 	 			
d011.s016.t001	sectors	sector	N	شعبوں	شعبہ	bn:00070206n	FALSE		
wf	","	","	 	 	 	 			
wf	which	which	 	 	 	 			
wf	do	do	 	 	 	 			
wf	not	not	 	 	 	 			
wf	attract	attract	 	 	 	 			
wf	local	local	 	 	 	 			
d011.s016.t002	labor	labor	N	مزدوروں	مزدور	bn:00049570n	FALSE		
wf	and	and	 	 	 	 			
wf	the	the	 	 	 	 			
wf	most	most	 	 	 	 			
wf	highly	highly	 	 	 	 			
wf	skilled	skilled	 	 	 	 			
d011.s016.t003	ones	one	N	اپنی	اپنا	bn:00058969n	TRUE		
wf	in	in	 	 	 	 			
wf	dynamic	dynamic	 	 	 	 			
d011.s016.t004	sectors	sector	N	شعبوں	شعبہ	bn:00070206n	FALSE		
wf	where	where	 	 	 	 			
d011.s016.t005	training	training	N	تربیت	تربیت	bn:00041853n	TRUE		
wf	does	do	 	 	 	 			
wf	is	be	 	 	 	 			
wf	not	not	 	 	 	 			
wf	linked	link	 	 	 	 			
wf	to	to	 	 	 	 			
d011.s016.t006	offers	offer	N	پیش	پیش	bn:00058679n	TRUE		
wf	of	of	 	 	 	 			
d011.s016.t007	employment	employment	N	روزگار	روزگار	bn:00030616n	TRUE		
wf	.	.	 	 	 	 			
wf	A	a	 	 	 	 			
wf	positive	positive	 	 	 	 			
d011.s017.t000	effect	effect	N	اثر	اثر	bn:00021961n	TRUE		
wf	on	on	 	 	 	 			
d011.s017.t001	wages	wage	N	تنخواہوں	تنخواہ	bn:00029416n	TRUE		
wf	In	in	 	 	 	 			
wf	the	the	 	 	 	 			
wf	same	same	 	 	 	 			
d011.s018.t000	way	way	N	طرح	طرح	bn:00033729n	TRUE		
wf	as	as	 	 	 	 			
wf	a	a	 	 	 	 			
wf	would	would	 	 	 	 			
wf	find	find	 	 	 	 			
wf	it	it	 	 	 	 			
wf	difficult	difficult	 	 	 	 			
wf	to	to	 	 	 	 			
wf	work	work	 	 	 	 			
wf	in	in	 	 	 	 			
wf	a	a	 	 	 	 			
d011.s018.t002	country	country	N	ملک	ملک	bn:00023236n	TRUE		
wf	with	with	 	 	 	 			
wf	a	a	 	 	 	 			
d011.s018.t003	shortage	shortage	N	کمی	کمی	bn:00025916n	TRUE		
wf	of	of	 	 	 	 			
d011.s018.t004	anaesthetists	anaesthetist	N	کے	کا	bn:00003755n	TRUE		
wf	","	","	 	 	 	 			
wf	the	the	 	 	 	 			
d011.s018.t005	complementarities	complementarity	N	تکمیلات	تکمیل	bn:00021359n	TRUE		
wf	existing	exist	 	 	 	 			
wf	between	between	 	 	 	 			
wf	locals	local	 	 	 	 			
wf	and	and	 	 	 	 			
d011.s018.t006	immigrants	immigrant	N	والوں	والا	bn:00046019n	TRUE		
wf	bring	bring	 	 	 	 			
wf	it	it	 	 	 	 			
wf	about	about	 	 	 	 			
wf	that	that	 	 	 	 			
wf	the	the	 	 	 	 			
d011.s018.t007	arrival	arrival	N	آمد	آمد	bn:00005886n	TRUE		
wf	of	of	 	 	 	 			
d011.s018.t008	immigrants	immigrant	N	وطن	وطن	bn:00046019n	FALSE		
wf	has	have	 	 	 	 			
wf	a	a	 	 	 	 			
wf	positive	positive	 	 	 	 			
d011.s018.t009	effect	effect	N	اثر	اثر	bn:00021961n	TRUE		
wf	on	on	 	 	 	 			
wf	the	the	 	 	 	 			
d011.s018.t010	pay	pay	N	تنخواہوں	تنخواہ	bn:00029416n	TRUE		
wf	of	of	 	 	 	 			
wf	locals	local	 	 	 	 			
wf	.	.	 	 	 	 			
wf	Giovanni	giovannus	 	 	 	 			
wf	Peri	perus	 	 	 	 			
wf	has	have	 	 	 	 			
wf	calculated	calculate	 	 	 	 			
wf	that	that	 	 	 	 			
wf	a	a	 	 	 	 			
d011.s019.t000	rise	rise	N	اضافہ	اضافہ	bn:00067923n	FALSE		
wf	of	of	 	 	 	 			
wf	1	1	 	 	 	 			
wf	%	%	 	 	 	 			
wf	in	in	 	 	 	 			
wf	the	the	 	 	 	 			
wf	migratory	migratory	 	 	 	 			
d011.s019.t001	flow	flow	N	بہاؤ	بہاؤ	bn:00035374n	FALSE		
wf	causes	cause	 	 	 	 			
wf	an	a	 	 	 	 			
d011.s019.t002	increase	increase	N	اضافہ	اضافہ	bn:00046356n	TRUE		
wf	of	of	 	 	 	 			
wf	between	between	 	 	 	 			
wf	"0,6"	"0,6"	 	 	 	 			
wf	and	and	 	 	 	 			
wf	"0,9"	"0,9"	 	 	 	 			
wf	%	%	 	 	 	 			
wf	in	in	 	 	 	 			
wf	real	real	 	 	 	 			
wf	long-term	long-term	 	 	 	 			
wf	.	.	 	 	 	 			
wf	And	and	 	 	 	 			
wf	does	do	 	 	 	 			
wf	so	so	 	 	 	 			
wf	without	without	 	 	 	 			
wf	taking	take	 	 	 	 			
wf	into	into	 	 	 	 			
wf	account	account	 	 	 	 			
wf	the	the	 	 	 	 			
d011.s020.t000	fact	fact	N	حقیقت	حقیقت	bn:00032654n	TRUE	1	
wf	that	that	 	 	 	 			
wf	the	the	 	 	 	 			
d011.s020.t001	diversity	diversity	N	تنوع	تنوع	bn:00027862n	TRUE	1	
wf	contributed	contribute	 	 	 	 			
wf	by	by	 	 	 	 			
d011.s020.t002	immigrants	immigrant	N	والی	والا	bn:00046019n	TRUE	0	0
wf	contributes	contribute	 	 	 	 			
wf	to	to	 	 	 	 			
wf	the	the	 	 	 	 			
wf	of	of	 	 	 	 			
d011.s020.t004	ideas	idea	N	خیالات	خیال	bn:00045800n	TRUE	1	
wf	and	and	 	 	 	 			
wf	to	to	 	 	 	 			
d011.s020.t005	economic growth	economic_growth	N	معاشی	معاشی	bn:00029670n	FALSE	0	0
wf	(	(	 	 	 	 			
wf	a	a	 	 	 	 			
wf	large	large	 	 	 	 			
d011.s020.t006	proportion	proportion	N	بڑا	بڑا	bn:00064767n	FALSE	0	0
wf	of	of	 	 	 	 			
wf	naturalised	naturalised	 	 	 	 			
d011.s020.t007	immigrants	immigrant	N	انترنیٹڈ	انترنیٹڈ	bn:00046019n	FALSE	0	0
wf	are	be	 	 	 	 			
wf	among	among	 	 	 	 			
d011.s020.t008	American	american	N	میں	میں	bn:00003343n	FALSE	0	0
d011.s020.t009	Nobel prize	nobel_prize	N	امریکی	امریکی	bn:00057832n	FALSE	0	0
d011.s020.t010	winners	winner	N	نوبل	نوبل	bn:00079944n	FALSE	0	0
wf	","	","	 	 	 	 			
wf	whilst	whilst	 	 	 	 			
wf	","	","	 	 	 	 			
wf	Intel	intel	 	 	 	 			
wf	","	","	 	 	 	 			
wf	Paypal	paypal	 	 	 	 			
wf	","	","	 	 	 	 			
wf	eBay	ebay	 	 	 	 			
wf	and	and	 	 	 	 			
d011.s020.t012	Yahoo	yahoo	N	ای	ای	bn:00081801n	FALSE	0	0
wf	were	be	 	 	 	 			
wf	all	all	 	 	 	 			
wf	founded	found	 	 	 	 			
wf	by	by	 	 	 	 			
d011.s020.t013	immigrants	immigrant	N	کیے	کرنا	bn:00046019n	FALSE	0	0
wf	)	)	 	 	 	 			
wf	.	.	 	 	 	 			
d011.s021.t000	Migrants	migrant	N	مہاجرین	مہاجر	bn:00054906n	TRUE		
wf	are	be	 	 	 	 			
wf	also	also	 	 	 	 			
wf	net	net	 	 	 	 			
d011.s021.t001	contributors	contributor	N	حصہ	حصہ	bn:00022274n	FALSE		
wf	to	to	 	 	 	 			
d011.s021.t002	social systems	social_system	N	معاشرتی	معاشرتی	bn:00072539n	TRUE		
wf	","	","	 	 	 	 			
wf	averaging	average	 	 	 	 			
wf	1	1	 	 	 	 			
wf	%	%	 	 	 	 			
wf	of	of	 	 	 	 			
wf	the	the	 	 	 	 			
wf	total	total	 	 	 	 			
d011.s021.t003	budgets	budget	N	کل	کل	bn:00013640n	FALSE		
wf	of	of	 	 	 	 			
d011.s021.t004	European countries	european_country	N	کا	کا	bn:00031903n	FALSE		
wf	.	.	 	 	 	 			
wf	The	the	 	 	 	 			
d011.s022.t000	World	world	N	ورلڈ	ورلڈ	bn:00029424n	FALSE		
d011.s022.t001	Labor	labor	N	لیبر	لیبر	bn:00049570n	FALSE		
d011.s022.t002	Organisation	organisation	N	آرگنائزیشن	آرگنائزیشن	bn:00001423n	FALSE		
wf	estimates	estimate	 	 	 	 			
wf	that	that	 	 	 	 			
wf	for	for	 	 	 	 			
d011.s022.t003	example	example	N	مثال	مثال	bn:00016401n	TRUE		
wf	in	in	 	 	 	 			
d011.s022.t004	Germany	germany	N	جرمنی	جرمنی	bn:00026684n	FALSE		
wf	","	","	 	 	 	 			
wf	an	a	 	 	 	 			
d011.s022.t005	immigrant	immigrant	N	والے	والا	bn:00046019n	TRUE		
wf	arriving	arrive	 	 	 	 			
wf	at	at	 	 	 	 			
wf	the	the	 	 	 	 			
d011.s022.t006	age	age	N	عمر	عمر	bn:00001936n	TRUE		
wf	of	of	 	 	 	 			
wf	30	30	 	 	 	 			
wf	","	","	 	 	 	 			
wf	will	will	 	 	 	 			
wf	make	make	 	 	 	 			
wf	a	a	 	 	 	 			
wf	net	net	 	 	 	 			
wf	(	(	 	 	 	 			
d011.s022.t008	receipts	receipt	N	آمدنیوں	آمدنی	bn:00066490n	TRUE		
wf	less	less	 	 	 	 			
d011.s022.t009	expenditure	expenditure	N	اخراجات	خرچ	bn:00032300n	TRUE		
wf	)	)	 	 	 	 			
wf	of	of	 	 	 	 			
wf	an	a	 	 	 	 			
wf	of	of	 	 	 	 			
wf	"150,000"	"150,000"	 	 	 	 			
d011.s022.t011	Euros	euro	N	یورو	یورو	bn:00031888n	TRUE		
wf	to	to	 	 	 	 			
wf	public	public	 	 	 	 			
d011.s022.t012	budgets	budget	N	بجٹ	بجٹ	bn:00013640n	FALSE		
wf	during	during	 	 	 	 			
wf	his	he	 	 	 	 			
d011.s022.t013	lifetime	lifetime	N	زندگی	زندگی	bn:00051048n	TRUE		
wf	.	.	 	 	 	 			
wf	Nicolas	nicola	 	 	 	 			
wf	Sarkozy	sarkozy	 	 	 	 			
wf	wished	wish	 	 	 	 			
wf	at	at	 	 	 	 			
wf	the	the	 	 	 	 			
d011.s023.t000	start	start	N	آغاز	آغاز	bn:00073989n	TRUE		
wf	of	of	 	 	 	 			
wf	his	he	 	 	 	 			
d011.s023.t001	mandate	mandate	N	عہدے	عہدہ	bn:00053151n	FALSE		
wf	to	to	 	 	 	 			
wf	look	look	 	 	 	 			
wf	for	for	 	 	 	 			
wf	missing	miss	 	 	 	 			
d011.s023.t002	points	point	N	مقامات	مقام	bn:00047730n	FALSE		
wf	of	of	 	 	 	 			
d011.s023.t003	growth	growth	N	ترقی	ترقی	bn:00041979n	FALSE		
wf	``	``	 	 	 	 			
wf	with	with	 	 	 	 			
wf	the	the	 	 	 	 			
wf	teeth	tooth	 	 	 	 			
wf	.	.	 	 	 	 			
wf	''	''	 	 	 	 			
wf	The	the	 	 	 	 			
wf	teeth	tooth	 	 	 	 			
wf	in	in	 	 	 	 			
d011.s024.t000	question	question	N	کرنے	کرنا	bn:00043267n	TRUE		
wf	","	","	 	 	 	 			
wf	intended	intend	 	 	 	 			
wf	to	to	 	 	 	 			
wf	serve	serve	 	 	 	 			
wf	to	to	 	 	 	 			
wf	dissuade	dissuade	 	 	 	 			
d011.s024.t001	immigrants	immigrant	N	والے	والا	bn:00046019n	TRUE		
wf	","	","	 	 	 	 			
wf	had	have	 	 	 	 			
